"yaw [deg], yaw_time [ms], yaw_crc"
"-459.88,14074,13614.12"
"-459.88,14089,13629.12"
"-459.88,14104,13644.12"
"-459.88,14119,13659.12"
"-459.88,14134,13674.12"
"-459.88,14149,13689.12"
"-459.88,14164,13704.12"
"-459.88,14179,13719.12"
"-459.88,14194,13734.12"
"-459.88,14209,13749.12"
"-459.88,14224,13764.12"
"-459.88,14239,13779.12"
"-459.88,14254,13794.12"
"-459.88,14269,13809.12"
"-459.88,14284,13824.12"
"-459.88,14299,13839.12"
"-459.88,14314,13854.12"
"-459.88,14329,13869.12"
"-459.88,14344,13884.12"
"-459.88,14359,13899.12"
"-459.88,14374,13914.12"
"-459.88,14389,13929.12"
"-459.88,14404,13944.12"
"-459.88,14419,13959.12"
"-459.88,14434,13974.12"
"-459.88,14449,13989.12"
"-459.88,14464,14004.12"
"-459.88,14479,14019.12"
"-459.88,14494,14034.12"
"-459.88,14509,14049.12"
"-459.88,14524,14064.12"
"-459.88,14539,14079.12"
"-459.88,14554,14094.12"
"-459.88,14569,14109.12"
"-459.88,14584,14124.12"
"-459.88,14599,14139.12"
"-459.88,14614,14154.12"
"-459.88,14629,14169.12"
"-459.88,14644,14184.12"
"-459.88,14659,14199.12"
"-459.88,14674,14214.12"
"-459.88,14689,14229.12"
"-459.88,14704,14244.12"
"-459.88,14719,14259.12"
"-459.88,14734,14274.12"
"-459.88,14749,14289.12"
"-459.88,14764,14304.12"
"-459.88,14779,14319.12"
"-459.88,14794,14334.12"
"-459.88,14809,14349.12"
"-459.88,14824,14364.12"
"-459.88,14839,14379.12"
"-459.88,14854,14394.12"
"-459.88,14869,14409.12"
"-459.88,14884,14424.12"
"-459.88,14899,14439.12"
"-459.88,14914,14454.12"
"-459.88,14929,14469.12"
"-459.88,14944,14484.12"
"-459.88,14959,14499.12"
"-459.88,14974,14514.12"
"-459.88,14989,14529.12"
"-459.88,15004,14544.12"
"-459.88,15019,14559.12"
"-459.88,15034,14574.12"
"-459.88,15049,14589.12"
"-459.88,15064,14604.12"
"-459.88,15079,14619.12"
"-459.88,15094,14634.12"
"-459.88,15109,14649.12"
"-459.88,15124,14664.12"
"-459.88,15139,14679.12"
"-459.88,15154,14694.12"
"-459.88,15169,14709.12"
"-459.88,15184,14724.12"
"-459.88,15199,14739.12"
"-459.88,15214,14754.12"
"-459.88,15229,14769.12"
"-459.88,15244,14784.12"
"-459.88,15259,14799.12"
"-459.88,15274,14814.12"
"-459.88,15289,14829.12"
"-459.88,15304,14844.12"
"-459.88,15319,14859.12"
"-459.88,15334,14874.12"
"-459.88,15349,14889.12"
"-459.88,15364,14904.12"
"-459.88,15379,14919.12"
"-459.88,15394,14934.12"
"-459.88,15409,14949.12"
"-459.88,15424,14964.12"
"-459.88,15439,14979.12"
"-459.88,15454,14994.12"
"-459.88,15469,15009.12"
"-459.88,15484,15024.12"
"-459.88,15499,15039.12"
"-459.88,15514,15054.12"
"-459.88,15529,15069.12"
"-459.88,15544,15084.12"
"-459.88,15559,15099.12"
"-459.88,15574,15114.12"
"-459.88,15589,15129.12"
"-459.88,15604,15144.12"
"-459.88,15619,15159.12"
"-459.88,15634,15174.12"
"-459.88,15649,15189.12"
"-459.88,15664,15204.12"
"-459.88,15679,15219.12"
"-459.88,15694,15234.12"
"-459.88,15709,15249.12"
"-459.88,15724,15264.12"
"-459.88,15739,15279.12"
"-459.88,15754,15294.12"
"-459.88,15769,15309.12"
"-459.88,15784,15324.12"
"-459.88,15799,15339.12"
"-459.88,15814,15354.12"
"-459.88,15829,15369.12"
"-459.88,15844,15384.12"
"-459.88,15859,15399.12"
"-459.88,15874,15414.12"
"-459.88,15889,15429.12"
"-459.88,15904,15444.12"
"-459.88,15919,15459.12"
"-459.88,15934,15474.12"
"-459.88,15949,15489.12"
"-459.88,15964,15504.12"
"-459.88,15979,15519.12"
"-459.88,15994,15534.12"
"-459.88,16009,15549.12"
"-459.88,16024,15564.12"
"-459.88,16039,15579.12"
"-459.88,16054,15594.12"
"-459.88,16069,15609.12"
"-459.88,16084,15624.12"
"-459.88,16099,15639.12"
"-459.88,16114,15654.12"
"-459.88,16129,15669.12"
"-459.88,16144,15684.12"
"-459.88,16159,15699.12"
"-459.88,16174,15714.12"
"-459.88,16189,15729.12"
"-459.88,16204,15744.12"
"-459.88,16219,15759.12"
"-459.88,16234,15774.12"
"-459.88,16249,15789.12"
"-459.88,16264,15804.12"
"-459.88,16279,15819.12"
"-459.88,16294,15834.12"
"-459.88,16309,15849.12"
"-459.88,16324,15864.12"
"-459.88,16339,15879.12"
"-459.88,16354,15894.12"
"-459.88,16369,15909.12"
"-459.88,16384,15924.12"
"-459.88,16399,15939.12"
"-459.88,16414,15954.12"
"-459.88,16429,15969.12"
"-459.88,16444,15984.12"
"-459.88,16459,15999.12"
"-459.88,16474,16014.12"
"-459.88,16489,16029.12"
"-459.88,16504,16044.12"
"-459.88,16519,16059.12"
"-459.88,16534,16074.12"
"-459.88,16549,16089.12"
"-459.88,16564,16104.12"
"-459.88,16579,16119.12"
"-459.88,16594,16134.12"
"-459.88,16609,16149.12"
"-459.88,16624,16164.12"
"-459.88,16639,16179.12"
"-459.88,16654,16194.12"
"-459.88,16669,16209.12"
"-459.88,16684,16224.12"
"-459.88,16699,16239.12"
"-459.88,16714,16254.12"
"-459.88,16729,16269.12"
"-459.88,16744,16284.12"
"-459.88,16759,16299.12"
"-459.88,16774,16314.12"
"-459.88,16789,16329.12"
"-459.88,16804,16344.12"
"-459.88,16819,16359.12"
"-459.88,16834,16374.12"
"-459.88,16849,16389.12"
"-459.88,16864,16404.12"
"-459.88,16879,16419.12"
"-459.88,16894,16434.12"
"-459.88,16909,16449.12"
"-459.88,16924,16464.12"
"-459.88,16939,16479.12"
"-459.88,16954,16494.12"
"-459.88,16969,16509.12"
"-459.88,16984,16524.12"
"-459.88,16999,16539.12"
"-459.88,17014,16554.12"
"-459.88,17029,16569.12"
"-459.88,17044,16584.12"
"-459.88,17059,16599.12"
"-459.88,17074,16614.12"
"-459.88,17089,16629.12"
"-459.88,17104,16644.12"
"-459.88,17119,16659.12"
"-459.88,17134,16674.12"
"-459.88,17149,16689.12"
"-459.88,17164,16704.12"
"-459.88,17179,16719.12"
"-459.88,17194,16734.12"
"-459.88,17209,16749.12"
"-459.88,17224,16764.12"
"-459.88,17239,16779.12"
"-459.88,17254,16794.12"
"-459.88,17269,16809.12"
"-459.88,17284,16824.12"
"-459.88,17299,16839.12"
"-459.88,17314,16854.12"
"-459.88,17329,16869.12"
"-459.88,17344,16884.12"
"-459.88,17359,16899.12"
"-459.88,17374,16914.12"
"-459.88,17389,16929.12"
"-459.88,17404,16944.12"
"-459.88,17419,16959.12"
"-459.88,17434,16974.12"
"-459.88,17449,16989.12"
"-459.88,17464,17004.12"
"-459.88,17479,17019.12"
"-459.88,17494,17034.12"
"-459.88,17509,17049.12"
"-459.88,17524,17064.12"
"-459.88,17539,17079.12"
"-459.88,17554,17094.12"
"-459.88,17569,17109.12"
"-459.88,17584,17124.12"
"-459.88,17599,17139.12"
"-459.88,17614,17154.12"
"-459.88,17629,17169.12"
"-459.88,17644,17184.12"
"-459.88,17659,17199.12"
"-459.88,17674,17214.12"
"-459.88,17689,17229.12"
"-459.88,17704,17244.12"
"-459.88,17719,17259.12"
"-459.88,17734,17274.12"
"-459.88,17749,17289.12"
"-459.88,17764,17304.12"
"-459.88,17779,17319.12"
"-459.88,17794,17334.12"
"-459.88,17809,17349.12"
"-459.88,17824,17364.12"
"-459.88,17839,17379.12"
"-459.88,17854,17394.12"
"-459.88,17869,17409.12"
"-459.88,17884,17424.12"
"-459.88,17899,17439.12"
"-459.88,17914,17454.12"
"-459.88,17929,17469.12"
"-459.88,17944,17484.12"
"-459.88,17959,17499.12"
"-459.88,17974,17514.12"
"-459.88,17989,17529.12"
"-459.88,18004,17544.12"
"-459.88,18019,17559.12"
"-459.88,18034,17574.12"
"-459.88,18049,17589.12"
"-459.88,18064,17604.12"
"-459.88,18079,17619.12"
"-459.88,18094,17634.12"
"-459.88,18109,17649.12"
"-459.88,18124,17664.12"
"-459.88,18139,17679.12"
"-459.88,18154,17694.12"
"-459.88,18169,17709.12"
"-459.88,18184,17724.12"
"-459.88,18199,17739.12"
"-459.88,18214,17754.12"
"-459.88,18229,17769.12"
"-459.88,18244,17784.12"
"-459.88,18259,17799.12"
"-459.88,18274,17814.12"
"-459.88,18289,17829.12"
"-459.88,18304,17844.12"
"-459.88,18319,17859.12"
"-459.88,18334,17874.12"
"-459.88,18349,17889.12"
"-459.88,18364,17904.12"
"-459.88,18379,17919.12"
"-459.88,18394,17934.12"
"-459.88,18409,17949.12"
"-459.88,18424,17964.12"
"-459.88,18439,17979.12"
"-459.88,18454,17994.12"
"-459.88,18469,18009.12"
"-459.88,18484,18024.12"
"-459.88,18499,18039.12"
"-459.88,18514,18054.12"
"-459.88,18529,18069.12"
"-459.88,18544,18084.12"
"-459.88,18559,18099.12"
"-459.88,18574,18114.12"
"-459.88,18589,18129.12"
"-459.88,18604,18144.12"
"-459.88,18619,18159.12"
"-459.88,18634,18174.12"
"-459.88,18649,18189.12"
"-459.88,18664,18204.12"
"-459.88,18679,18219.12"
"-459.88,18694,18234.12"
"-459.88,18709,18249.12"
"-459.88,18724,18264.12"
"-459.88,18739,18279.12"
"-459.88,18754,18294.12"
"-459.88,18769,18309.12"
"-459.88,18784,18324.12"
"-459.88,18799,18339.12"
"-459.88,18814,18354.12"
"-459.88,18829,18369.12"
"-459.88,18844,18384.12"
"-459.88,18859,18399.12"
"-459.88,18874,18414.12"
"-459.88,18889,18429.12"
"-459.88,18904,18444.12"
"-459.88,18919,18459.12"
"-459.88,18934,18474.12"
"-459.88,18949,18489.12"
"-459.88,18964,18504.12"
"-459.88,18979,18519.12"
"-459.88,18994,18534.12"
"-459.88,19009,18549.12"
"-459.88,19024,18564.12"
"-459.88,19039,18579.12"
"-459.88,19054,18594.12"
"-459.88,19069,18609.12"
"-459.88,19084,18624.12"
"-459.88,19099,18639.12"
"-459.88,19114,18654.12"
"-459.88,19129,18669.12"
"-459.88,19144,18684.12"
"-459.88,19159,18699.12"
"-459.88,19174,18714.12"
"-459.88,19189,18729.12"
"-459.88,19204,18744.12"
"-459.88,19219,18759.12"
"-459.88,19234,18774.12"
"-459.88,19249,18789.12"
"-459.88,19264,18804.12"
"-459.88,19279,18819.12"
"-459.88,19294,18834.12"
"-459.88,19309,18849.12"
"-459.88,19324,18864.12"
"-459.88,19339,18879.12"
"-459.88,19354,18894.12"
"-459.88,19369,18909.12"
"-459.88,19384,18924.12"
"-459.88,19399,18939.12"
"-459.88,19414,18954.12"
"-459.88,19429,18969.12"
"-459.88,19444,18984.12"
"-459.88,19459,18999.12"
"-459.88,19474,19014.12"
"-459.88,19489,19029.12"
"-459.88,19504,19044.12"
"-459.88,19519,19059.12"
"-459.88,19534,19074.12"
"-459.88,19549,19089.12"
"-459.88,19564,19104.12"
"-459.88,19579,19119.12"
"-459.88,19594,19134.12"
"-459.88,19609,19149.12"
"-459.88,19624,19164.12"
"-459.88,19639,19179.12"
"-459.88,19654,19194.12"
"-459.88,19669,19209.12"
"-459.88,19684,19224.12"
"-459.88,19699,19239.12"
"-459.88,19714,19254.12"
"-459.88,19729,19269.12"
"-459.88,19744,19284.12"
"-459.88,19759,19299.12"
"-459.88,19774,19314.12"
"-459.88,19789,19329.12"
"-459.88,19804,19344.12"
"-459.88,19819,19359.12"
"-459.88,19834,19374.12"
"-459.88,19849,19389.12"
"-459.88,19864,19404.12"
"-459.88,19879,19419.12"
"-459.88,19894,19434.12"
"-459.88,19909,19449.12"
"-459.88,19924,19464.12"
"-459.88,19939,19479.12"
"-459.88,19954,19494.12"
"-459.88,19969,19509.12"
"-459.88,19984,19524.12"
"-459.88,19999,19539.12"
"-459.88,20014,19554.12"
"-459.88,20029,19569.12"
"-459.88,20044,19584.12"
"-459.88,20059,19599.12"
"-459.88,20074,19614.12"
"-459.88,20089,19629.12"
"-459.88,20104,19644.12"
"-459.88,20119,19659.12"
"-459.88,20134,19674.12"
"-459.88,20149,19689.12"
"-459.88,20164,19704.12"
"-459.88,20179,19719.12"
"-459.88,20194,19734.12"
"-459.88,20209,19749.12"
"-459.88,20224,19764.12"
"-459.88,20239,19779.12"
"-459.88,20254,19794.12"
"-459.88,20269,19809.12"
"-459.88,20284,19824.12"
"-459.88,20299,19839.12"
"-459.88,20314,19854.12"
"-459.88,20329,19869.12"
"-459.88,20344,19884.12"
"-459.88,20359,19899.12"
"-459.88,20374,19914.12"
"-459.88,20389,19929.12"
"-459.88,20404,19944.12"
"-459.88,20419,19959.12"
"-459.88,20434,19974.12"
"-459.88,20449,19989.12"
"-459.88,20464,20004.12"
"-459.88,20479,20019.12"
"-459.88,20494,20034.12"
"-459.88,20509,20049.12"
"-459.88,20524,20064.12"
"-459.88,20539,20079.12"
"-459.88,20554,20094.12"
"-459.88,20569,20109.12"
"-459.88,20584,20124.12"
"-459.88,20599,20139.12"
"-459.88,20614,20154.12"
"-459.88,20629,20169.12"
"-459.88,20644,20184.12"
"-459.88,20659,20199.12"
"-459.88,20674,20214.12"
"-459.88,20689,20229.12"
"-459.88,20704,20244.12"
"-459.88,20719,20259.12"
"-459.88,20734,20274.12"
"-459.88,20749,20289.12"
"-459.88,20764,20304.12"
"-459.88,20779,20319.12"
"-459.88,20794,20334.12"
"-459.88,20809,20349.12"
"-459.88,20824,20364.12"
"-459.88,20839,20379.12"
"-459.88,20854,20394.12"
"-459.88,20869,20409.12"
"-459.88,20884,20424.12"
"-459.88,20899,20439.12"
"-459.88,20914,20454.12"
"-459.88,20929,20469.12"
"-459.88,20944,20484.12"
""
