"yaw [deg], yaw_time [ms], yaw_crc"
"-459.88,2570,2110.12"
"-459.88,2585,2125.12"
"-459.88,2600,2140.12"
"-459.88,2615,2155.12"
"-459.88,2630,2170.12"
"-459.88,2645,2185.12"
"-459.88,2660,2200.12"
"-459.88,2675,2215.12"
"-459.88,2690,2230.12"
"-459.88,2705,2245.12"
"-459.88,2720,2260.12"
"-459.88,2735,2275.12"
"-459.88,2750,2290.12"
"-459.88,2765,2305.12"
"-459.88,2780,2320.12"
"-459.88,2795,2335.12"
"-459.88,2810,2350.12"
"-459.88,2825,2365.12"
"-459.88,2840,2380.12"
"-459.88,2855,2395.12"
"-459.88,2870,2410.12"
"-459.88,2885,2425.12"
"-459.88,2900,2440.12"
"-459.88,2915,2455.12"
"-459.88,2930,2470.12"
"-459.88,2945,2485.12"
"-459.88,2960,2500.12"
"-459.88,2975,2515.12"
"-459.88,2990,2530.12"
"-459.88,3005,2545.12"
"-459.88,3020,2560.12"
"-459.88,3035,2575.12"
"-459.88,3050,2590.12"
"-459.88,3065,2605.12"
"-459.88,3080,2620.12"
"-459.88,3095,2635.12"
"-459.88,3110,2650.12"
"-459.88,3125,2665.12"
"-459.88,3140,2680.12"
"-459.88,3155,2695.12"
"-459.88,3170,2710.12"
"-459.88,3185,2725.12"
"-459.88,3200,2740.12"
"-459.88,3215,2755.12"
"-459.88,3230,2770.12"
"-459.88,3245,2785.12"
"-459.88,3260,2800.12"
"-459.88,3275,2815.12"
"-459.88,3290,2830.12"
"-459.88,3305,2845.12"
"-459.88,3320,2860.12"
"-459.88,3335,2875.12"
"-459.88,3350,2890.12"
"-459.88,3365,2905.12"
"-459.88,3380,2920.12"
"-459.88,3395,2935.12"
"-459.88,3410,2950.12"
"-459.88,3425,2965.12"
"-459.88,3440,2980.12"
"-459.88,3455,2995.12"
"-459.88,3470,3010.12"
"-459.88,3485,3025.12"
"-459.88,3500,3040.12"
"-459.88,3515,3055.12"
"-459.88,3530,3070.12"
"-459.88,3545,3085.12"
"-459.88,3560,3100.12"
"-459.88,3575,3115.12"
"-459.88,3590,3130.12"
"-459.88,3605,3145.12"
"-459.88,3620,3160.12"
"-459.88,3635,3175.12"
"-459.88,3650,3190.12"
"-459.88,3665,3205.12"
"-459.88,3680,3220.12"
"-459.88,3695,3235.12"
"-459.88,3710,3250.12"
"-459.88,3725,3265.12"
"-459.88,3740,3280.12"
"-459.88,3755,3295.12"
"-459.88,3770,3310.12"
"-459.88,3785,3325.12"
"-459.88,3800,3340.12"
"-459.88,3815,3355.12"
"-459.88,3830,3370.12"
"-459.88,3845,3385.12"
"-459.88,3860,3400.12"
"-459.88,3875,3415.12"
"-459.88,3890,3430.12"
"-459.88,3905,3445.12"
"-459.88,3920,3460.12"
"-459.88,3935,3475.12"
"-459.88,3950,3490.12"
"-459.88,3965,3505.12"
"-459.88,3980,3520.12"
"-459.88,3995,3535.12"
"-459.88,4010,3550.12"
"-459.88,4025,3565.12"
"-459.88,4040,3580.12"
"-459.88,4055,3595.12"
"-459.88,4070,3610.12"
"-459.88,4085,3625.12"
"-459.88,4100,3640.12"
"-459.88,4115,3655.12"
"-459.88,4130,3670.12"
"-459.88,4145,3685.12"
"-459.88,4160,3700.12"
"-459.88,4175,3715.12"
"-459.88,4190,3730.12"
"-459.88,4205,3745.12"
"-459.88,4220,3760.12"
"-459.88,4235,3775.12"
"-459.88,4250,3790.12"
"-459.88,4265,3805.12"
"-459.88,4280,3820.12"
"-459.88,4295,3835.12"
"-459.88,4310,3850.12"
"-459.88,4325,3865.12"
"-459.88,4340,3880.12"
"-459.88,4355,3895.12"
"-459.88,4370,3910.12"
"-459.88,4385,3925.12"
"-459.88,4400,3940.12"
"-459.88,4415,3955.12"
"-459.88,4430,3970.12"
"-459.88,4445,3985.12"
"-459.88,4460,4000.12"
"-459.88,4475,4015.12"
"-459.88,4490,4030.12"
"-459.88,4505,4045.12"
"-459.88,4520,4060.12"
"-459.88,4535,4075.12"
"-459.88,4550,4090.12"
"-459.88,4565,4105.12"
"-459.88,4580,4120.12"
"-459.88,4595,4135.12"
"-459.88,4610,4150.12"
"-459.88,4625,4165.12"
"-459.88,4640,4180.12"
"-459.88,4655,4195.12"
"-459.88,4670,4210.12"
"-459.88,4685,4225.12"
"-459.88,4700,4240.12"
"-459.88,4715,4255.12"
"-459.88,4730,4270.12"
"-459.88,4745,4285.12"
"-459.88,4760,4300.12"
"-459.88,4775,4315.12"
"-459.88,4790,4330.12"
"-459.88,4805,4345.12"
"-459.88,4820,4360.12"
"-459.88,4835,4375.12"
"-459.88,4850,4390.12"
"-459.88,4865,4405.12"
"-459.88,4880,4420.12"
"-459.88,4895,4435.12"
"-459.88,4910,4450.12"
"-459.88,4925,4465.12"
"-459.88,4940,4480.12"
"-459.88,4955,4495.12"
"-459.88,4970,4510.12"
"-459.88,4985,4525.12"
"-459.88,5000,4540.12"
"-459.88,5015,4555.12"
"-459.88,5030,4570.12"
"-459.88,5045,4585.12"
"-459.88,5060,4600.12"
"-459.88,5075,4615.12"
"-459.88,5090,4630.12"
"-459.88,5105,4645.12"
"-459.88,5120,4660.12"
"-459.88,5135,4675.12"
"-459.88,5150,4690.12"
"-459.88,5165,4705.12"
"-459.88,5180,4720.12"
"-459.88,5195,4735.12"
"-459.88,5210,4750.12"
"-459.88,5225,4765.12"
"-459.88,5240,4780.12"
"-459.88,5255,4795.12"
"-459.88,5270,4810.12"
"-459.88,5285,4825.12"
"-459.88,5300,4840.12"
"-459.87,5315,4855.13"
"-459.87,5330,4870.13"
"-459.87,5345,4885.13"
"-459.87,5360,4900.13"
"-459.88,5375,4915.12"
"-459.88,5390,4930.12"
"-459.88,5405,4945.12"
"-459.88,5420,4960.12"
"-459.88,5435,4975.12"
"-459.88,5450,4990.12"
"-459.88,5465,5005.12"
"-459.88,5480,5020.12"
"-459.88,5495,5035.12"
"-459.88,5510,5050.12"
"-459.88,5525,5065.12"
"-459.88,5540,5080.12"
"-459.88,5555,5095.12"
"-459.88,5570,5110.12"
"-459.88,5585,5125.12"
"-459.88,5600,5140.12"
"-459.88,5615,5155.12"
"-459.88,5630,5170.12"
"-459.88,5645,5185.12"
"-459.88,5660,5200.12"
"-459.88,5675,5215.12"
"-459.88,5690,5230.12"
"-459.87,5705,5245.13"
"-459.87,5720,5260.13"
"-459.87,5735,5275.13"
"-459.87,5750,5290.13"
"-459.87,5765,5305.13"
"-459.86,5780,5320.14"
"-459.86,5795,5335.14"
"-459.86,5810,5350.14"
"-459.87,5825,5365.13"
"-459.87,5840,5380.13"
"-459.87,5855,5395.13"
"-459.88,5870,5410.12"
"-459.89,5885,5425.11"
"-459.91,5900,5440.09"
"-459.93,5915,5455.07"
"-459.95,5930,5470.05"
"-459.97,5945,5485.03"
"-459.99,5960,5500.01"
"-460.01,5975,5514.99"
"-460.03,5990,5529.97"
"-460.03,6005,5544.97"
"-460.03,6020,5559.96"
"-460.03,6035,5574.96"
"-460.03,6050,5589.96"
"-460.03,6065,5604.97"
"-460.02,6080,5619.98"
"-460.00,6095,5635.00"
"-459.99,6110,5650.01"
"-459.99,6125,5665.01"
"-459.99,6140,5680.01"
"-459.99,6155,5695.01"
"-460.00,6170,5710.00"
"-460.02,6185,5724.98"
"-460.04,6200,5739.96"
"-460.07,6215,5754.93"
"-460.10,6230,5769.90"
"-460.13,6245,5784.87"
"-460.17,6260,5799.83"
"-460.21,6275,5814.79"
"-460.27,6290,5829.73"
"-460.33,6305,5844.67"
"-460.40,6320,5859.60"
"-460.48,6335,5874.52"
"-460.57,6350,5889.43"
"-460.65,6365,5904.35"
"-460.75,6380,5919.25"
"-460.84,6395,5934.16"
"-460.93,6410,5949.06"
"-461.03,6425,5963.97"
"-461.14,6440,5978.86"
"-461.24,6455,5993.76"
"-461.34,6470,6008.66"
"-461.44,6485,6023.56"
"-461.54,6500,6038.46"
"-461.63,6515,6053.37"
"-461.73,6530,6068.27"
"-461.83,6545,6083.17"
"-461.94,6560,6098.06"
"-462.06,6575,6112.94"
"-462.19,6590,6127.81"
"-462.30,6605,6142.70"
"-462.44,6620,6157.56"
"-462.57,6635,6172.43"
"-462.72,6650,6187.28"
"-462.86,6665,6202.14"
"-463.01,6680,6216.99"
"-463.16,6695,6231.84"
"-463.31,6710,6246.69"
"-463.47,6725,6261.53"
"-463.64,6740,6276.36"
"-463.81,6755,6291.19"
"-464.00,6770,6306.00"
"-464.20,6785,6320.80"
"-464.39,6800,6335.61"
"-464.61,6815,6350.39"
"-464.82,6830,6365.18"
"-465.06,6845,6379.94"
"-465.29,6860,6394.71"
"-465.53,6875,6409.47"
"-465.78,6890,6424.22"
"-466.02,6905,6438.98"
"-466.26,6920,6453.74"
"-466.51,6935,6468.48"
"-466.77,6950,6483.23"
"-467.02,6965,6497.98"
"-467.27,6980,6512.73"
"-467.52,6995,6527.48"
"-467.77,7010,6542.23"
"-468.01,7025,6556.99"
"-468.24,7040,6571.76"
"-468.49,7055,6586.50"
"-468.75,7070,6601.25"
"-469.03,7085,6615.97"
"-469.31,7100,6630.69"
"-469.61,7115,6645.39"
"-469.91,7130,6660.09"
"-470.20,7145,6674.80"
"-470.47,7160,6689.53"
"-470.73,7175,6704.27"
"-471.00,7190,6719.00"
"-471.26,7205,6733.74"
"-471.54,7220,6748.46"
"-471.82,7235,6763.17"
"-472.12,7250,6777.88"
"-472.41,7265,6792.59"
"-472.70,7280,6807.30"
"-472.98,7295,6822.02"
"-473.24,7310,6836.76"
"-473.52,7325,6851.48"
"-473.80,7340,6866.20"
"-474.09,7355,6880.91"
"-474.39,7370,6895.61"
"-474.68,7385,6910.32"
"-474.97,7400,6925.03"
"-475.24,7415,6939.75"
"-475.51,7430,6954.48"
"-475.79,7445,6969.21"
"-476.07,7460,6983.93"
"-476.36,7475,6998.64"
"-476.66,7490,7013.34"
"-476.96,7505,7028.04"
"-477.27,7520,7042.73"
"-477.58,7535,7057.42"
"-477.91,7550,7072.09"
"-478.23,7565,7086.77"
"-478.57,7580,7101.43"
"-478.90,7595,7116.10"
"-479.25,7610,7130.75"
"-479.61,7625,7145.39"
"-479.98,7640,7160.02"
"-480.36,7655,7174.64"
"-480.73,7670,7189.27"
"-481.12,7685,7203.88"
"-481.52,7700,7218.48"
"-481.90,7715,7233.10"
"-482.30,7730,7247.70"
"-482.69,7745,7262.31"
"-483.08,7760,7276.92"
"-483.49,7775,7291.51"
"-483.90,7790,7306.10"
"-484.33,7805,7320.67"
"-484.75,7820,7335.25"
"-485.17,7835,7349.83"
"-485.59,7850,7364.41"
"-486.02,7865,7378.98"
"-486.44,7880,7393.56"
"-486.85,7895,7408.15"
"-487.27,7910,7422.73"
"-487.69,7925,7437.31"
"-488.11,7940,7451.89"
"-488.53,7955,7466.47"
"-488.94,7970,7481.06"
"-489.37,7985,7495.63"
"-489.77,8000,7510.23"
"-490.18,8015,7524.82"
"-490.58,8030,7539.42"
"-490.99,8045,7554.01"
"-491.38,8060,7568.62"
"-491.77,8075,7583.23"
"-492.16,8090,7597.84"
"-492.53,8105,7612.47"
"-492.90,8120,7627.10"
"-493.26,8135,7641.74"
"-493.61,8150,7656.39"
"-493.96,8165,7671.04"
"-494.31,8180,7685.69"
"-494.66,8195,7700.34"
"-495.00,8210,7715.00"
"-495.34,8225,7729.66"
"-495.68,8240,7744.32"
"-496.03,8255,7758.97"
"-496.36,8270,7773.64"
"-496.68,8285,7788.32"
"-497.00,8300,7803.00"
"-497.32,8315,7817.68"
"-497.63,8330,7832.37"
"-497.94,8345,7847.06"
"-498.26,8360,7861.74"
"-498.56,8375,7876.44"
"-498.87,8390,7891.13"
"-499.18,8405,7905.82"
"-499.48,8420,7920.52"
"-499.78,8435,7935.22"
"-500.08,8450,7949.92"
"-500.36,8465,7964.64"
"-500.65,8480,7979.35"
"-500.94,8495,7994.06"
"-501.22,8510,8008.78"
"-501.51,8525,8023.49"
"-501.79,8540,8038.21"
"-502.09,8555,8052.91"
"-502.39,8570,8067.61"
"-502.69,8585,8082.31"
"-503.00,8600,8097.00"
"-503.31,8615,8111.69"
"-503.61,8630,8126.39"
"-503.91,8645,8141.09"
"-504.20,8660,8155.80"
"-504.47,8675,8170.53"
"-504.72,8690,8185.28"
"-504.96,8705,8200.04"
"-505.21,8720,8214.79"
"-505.45,8735,8229.55"
"-505.68,8750,8244.32"
"-505.92,8765,8259.08"
"-506.14,8780,8273.86"
"-506.36,8795,8288.64"
"-506.57,8810,8303.43"
"-506.79,8825,8318.21"
"-507.00,8840,8333.00"
"-507.21,8855,8347.79"
"-507.43,8870,8362.57"
"-507.64,8885,8377.36"
"-507.84,8900,8392.16"
"-508.05,8915,8406.95"
"-508.26,8930,8421.74"
"-508.47,8945,8436.53"
"-508.71,8960,8451.29"
"-508.95,8975,8466.05"
"-509.21,8990,8480.79"
"-509.47,9005,8495.53"
"-509.72,9020,8510.28"
"-509.98,9035,8525.02"
"-510.23,9050,8539.77"
"-510.50,9065,8554.50"
"-510.81,9080,8569.19"
"-511.15,9095,8583.85"
"-511.51,9110,8598.49"
"-511.87,9125,8613.12"
"-512.23,9140,8627.76"
"-512.59,9155,8642.41"
"-512.93,9170,8657.07"
"-513.27,9185,8671.73"
"-513.62,9200,8686.38"
"-513.98,9215,8701.02"
"-514.35,9230,8715.65"
"-514.72,9245,8730.28"
"-515.10,9260,8744.90"
"-515.47,9275,8759.53"
"-515.86,9290,8774.14"
"-516.24,9305,8788.76"
"-516.64,9320,8803.36"
"-517.02,9335,8817.98"
"-517.42,9350,8832.58"
"-517.81,9365,8847.19"
"-518.20,9380,8861.80"
"-518.61,9395,8876.39"
"-519.02,9410,8890.98"
"-519.44,9425,8905.56"
"-519.88,9440,8920.12"
"-520.33,9455,8934.67"
"-520.76,9470,8949.24"
"-521.19,9485,8963.81"
"-521.62,9500,8978.38"
"-522.05,9515,8992.95"
"-522.49,9530,9007.51"
"-522.93,9545,9022.07"
"-523.38,9560,9036.62"
"-523.83,9575,9051.17"
"-524.29,9590,9065.71"
"-524.73,9605,9080.27"
"-525.18,9620,9094.82"
"-525.61,9635,9109.39"
"-526.03,9650,9123.97"
"-526.45,9665,9138.55"
"-526.85,9680,9153.15"
"-527.25,9695,9167.75"
"-527.63,9710,9182.37"
"-528.02,9725,9196.98"
"-528.41,9740,9211.59"
"-528.79,9755,9226.21"
"-529.18,9770,9240.82"
"-529.55,9785,9255.45"
"-529.93,9800,9270.07"
"-530.31,9815,9284.69"
"-530.68,9830,9299.32"
"-531.07,9845,9313.93"
"-531.46,9860,9328.54"
"-531.85,9875,9343.14"
"-532.24,9890,9357.76"
"-532.64,9905,9372.36"
"-533.03,9920,9386.97"
"-533.43,9935,9401.57"
"-533.83,9950,9416.17"
"-534.22,9965,9430.78"
"-534.62,9980,9445.38"
"-535.02,9995,9459.98"
"-535.42,10010,9474.58"
"-535.82,10025,9489.18"
"-536.23,10040,9503.77"
"-536.63,10055,9518.37"
"-537.05,10070,9532.95"
"-537.46,10085,9547.54"
"-537.88,10100,9562.12"
"-538.31,10115,9576.69"
"-538.74,10130,9591.26"
"-539.18,10145,9605.82"
"-539.62,10160,9620.38"
"-540.08,10175,9634.92"
"-540.55,10190,9649.45"
"-541.03,10205,9663.97"
"-541.51,10220,9678.49"
"-542.01,10235,9692.99"
"-542.51,10250,9707.49"
"-543.02,10265,9721.98"
"-543.55,10280,9736.45"
"-544.09,10295,9750.91"
"-544.63,10310,9765.37"
"-545.17,10325,9779.83"
"-545.72,10340,9794.28"
"-546.26,10355,9808.74"
"-546.80,10370,9823.20"
"-547.33,10385,9837.67"
"-547.85,10400,9852.15"
"-548.36,10415,9866.64"
"-548.86,10430,9881.13"
"-549.37,10445,9895.63"
"-549.88,10460,9910.12"
"-550.39,10475,9924.61"
"-550.89,10490,9939.11"
"-551.38,10505,9953.62"
"-551.87,10520,9968.13"
"-552.35,10535,9982.65"
"-552.82,10550,9997.18"
"-553.27,10565,10011.72"
"-553.73,10580,10026.27"
"-554.17,10595,10040.83"
"-554.62,10610,10055.37"
"-555.07,10625,10069.93"
"-555.52,10640,10084.48"
"-555.97,10655,10099.03"
"-556.42,10670,10113.58"
"-556.87,10685,10128.12"
"-557.32,10700,10142.67"
"-557.77,10715,10157.22"
"-558.22,10730,10171.78"
"-558.67,10745,10186.33"
"-559.10,10760,10200.90"
"-559.53,10775,10215.47"
"-559.95,10790,10230.05"
"-560.38,10805,10244.62"
"-560.80,10820,10259.20"
"-561.23,10835,10273.77"
"-561.66,10850,10288.34"
"-562.09,10865,10302.91"
"-562.54,10880,10317.46"
"-562.99,10895,10332.01"
"-563.44,10910,10346.56"
"-563.89,10925,10361.11"
"-564.34,10940,10375.66"
"-564.79,10955,10390.21"
"-565.25,10970,10404.75"
"-565.72,10985,10419.28"
"-566.18,11000,10433.82"
"-566.64,11015,10448.36"
"-567.11,11030,10462.89"
"-567.57,11045,10477.43"
"-568.03,11060,10491.97"
"-568.48,11075,10506.51"
"-568.94,11090,10521.06"
"-569.39,11105,10535.61"
"-569.85,11120,10550.15"
"-570.30,11135,10564.70"
"-570.76,11150,10579.24"
"-571.21,11165,10593.79"
"-571.67,11180,10608.33"
"-572.12,11195,10622.88"
"-572.57,11210,10637.43"
"-573.02,11225,10651.98"
"-573.46,11240,10666.54"
"-573.90,11255,10681.10"
"-574.33,11270,10695.67"
"-574.77,11285,10710.23"
"-575.18,11300,10724.82"
"-575.58,11315,10739.42"
"-575.96,11330,10754.04"
"-576.33,11345,10768.67"
"-576.69,11360,10783.31"
"-577.03,11375,10797.96"
"-577.39,11390,10812.61"
"-577.75,11405,10827.25"
"-578.10,11420,10841.90"
"-578.44,11435,10856.56"
"-578.79,11450,10871.21"
"-579.12,11465,10885.88"
"-579.44,11480,10900.56"
"-579.73,11495,10915.26"
"-580.02,11510,10929.98"
"-580.29,11525,10944.71"
"-580.55,11540,10959.45"
"-580.82,11555,10974.18"
"-581.07,11570,10988.93"
"-581.33,11585,11003.67"
"-581.58,11600,11018.42"
"-581.84,11615,11033.16"
"-582.10,11630,11047.90"
"-582.36,11645,11062.64"
"-582.63,11660,11077.37"
"-582.89,11675,11092.11"
"-583.15,11690,11106.84"
"-583.41,11705,11121.59"
"-583.67,11720,11136.33"
"-583.93,11735,11151.07"
"-584.19,11750,11165.81"
"-584.46,11765,11180.54"
"-584.74,11780,11195.26"
"-585.03,11795,11209.97"
"-585.33,11810,11224.67"
"-585.64,11825,11239.36"
"-585.96,11840,11254.04"
"-586.31,11855,11268.69"
"-586.66,11870,11283.33"
"-587.03,11885,11297.97"
"-587.43,11900,11312.57"
"-587.83,11915,11327.17"
"-588.24,11930,11341.76"
"-588.67,11945,11356.33"
"-589.10,11960,11370.90"
"-589.54,11975,11385.46"
"-589.99,11990,11400.01"
"-590.43,12005,11414.57"
"-590.88,12020,11429.12"
"-591.34,12035,11443.66"
"-591.79,12050,11458.21"
"-592.26,12065,11472.74"
"-592.74,12080,11487.26"
"-593.21,12095,11501.79"
"-593.67,12110,11516.33"
"-594.12,12125,11530.88"
"-594.55,12140,11545.45"
"-594.98,12155,11560.02"
"-595.41,12170,11574.59"
"-595.84,12185,11589.16"
"-596.28,12200,11603.72"
"-596.71,12215,11618.29"
"-597.12,12230,11632.88"
"-597.52,12245,11647.48"
"-597.90,12260,11662.10"
"-598.27,12275,11676.73"
"-598.62,12290,11691.38"
"-598.97,12305,11706.03"
"-599.30,12320,11720.70"
"-599.64,12335,11735.36"
"-599.98,12350,11750.01"
"-600.32,12365,11764.68"
"-600.67,12380,11779.33"
"-601.01,12395,11793.99"
"-601.36,12410,11808.64"
"-601.72,12425,11823.28"
"-602.08,12440,11837.92"
"-602.44,12455,11852.56"
"-602.80,12470,11867.20"
"-603.18,12485,11881.82"
"-603.55,12500,11896.45"
"-603.94,12515,11911.06"
"-604.31,12530,11925.69"
"-604.71,12545,11940.29"
"-605.11,12560,11954.89"
"-605.49,12575,11969.51"
"-605.88,12590,11984.12"
"-606.26,12605,11998.74"
"-606.64,12620,12013.36"
"-607.04,12635,12027.96"
"-607.43,12650,12042.57"
"-607.82,12665,12057.18"
"-608.23,12680,12071.77"
"-608.62,12695,12086.37"
"-609.03,12710,12100.97"
"-609.43,12725,12115.57"
"-609.85,12740,12130.15"
"-610.25,12755,12144.75"
"-610.66,12770,12159.34"
"-611.07,12785,12173.93"
"-611.48,12800,12188.52"
"-611.88,12815,12203.12"
"-612.30,12830,12217.70"
"-612.72,12845,12232.28"
"-613.13,12860,12246.87"
"-613.56,12875,12261.44"
"-613.96,12890,12276.04"
"-614.38,12905,12290.62"
"-614.79,12920,12305.21"
"-615.20,12935,12319.80"
"-615.61,12950,12334.39"
"-616.01,12965,12348.99"
"-616.42,12980,12363.58"
"-616.82,12995,12378.18"
"-617.21,13010,12392.79"
"-617.59,13025,12407.41"
"-617.98,13040,12422.02"
"-618.34,13055,12436.66"
"-618.72,13070,12451.28"
"-619.09,13085,12465.91"
"-619.46,13100,12480.54"
"-619.83,13115,12495.17"
"-620.19,13130,12509.81"
"-620.55,13145,12524.45"
"-620.90,13160,12539.10"
"-621.23,13175,12553.77"
"-621.57,13190,12568.43"
"-621.88,13205,12583.12"
"-622.20,13220,12597.80"
"-622.50,13235,12612.50"
"-622.81,13250,12627.19"
"-623.11,13265,12641.88"
"-623.43,13280,12656.57"
"-623.74,13295,12671.25"
"-624.07,13310,12685.93"
"-624.39,13325,12700.61"
"-624.72,13340,12715.28"
"-625.05,13355,12729.95"
"-625.38,13370,12744.62"
"-625.71,13385,12759.29"
"-626.04,13400,12773.96"
"-626.36,13415,12788.64"
"-626.69,13430,12803.31"
"-627.02,13445,12817.98"
"-627.34,13460,12832.66"
"-627.69,13475,12847.31"
"-628.02,13490,12861.98"
"-628.36,13505,12876.64"
"-628.70,13520,12891.30"
"-629.05,13535,12905.95"
"-629.40,13550,12920.60"
"-629.76,13565,12935.24"
"-630.12,13580,12949.88"
"-630.49,13595,12964.50"
"-630.87,13610,12979.13"
"-631.26,13625,12993.74"
"-631.65,13640,13008.35"
"-632.04,13655,13022.96"
"-632.45,13670,13037.55"
"-632.87,13685,13052.13"
"-633.29,13700,13066.71"
"-633.73,13715,13081.27"
"-634.15,13730,13095.85"
"-634.57,13745,13110.43"
"-634.99,13760,13125.01"
"-635.40,13775,13139.60"
"-635.81,13790,13154.19"
"-636.23,13805,13168.77"
"-636.64,13820,13183.36"
"-637.03,13835,13197.97"
"-637.41,13850,13212.59"
"-637.78,13865,13227.22"
"-638.15,13880,13241.85"
"-638.52,13895,13256.48"
"-638.90,13910,13271.10"
"-639.28,13925,13285.72"
"-639.65,13940,13300.35"
"-640.00,13955,13315.00"
"-640.35,13970,13329.65"
"-640.68,13985,13344.32"
"-641.02,14000,13358.98"
"-641.35,14015,13373.65"
"-641.66,14030,13388.34"
"-641.98,14045,13403.02"
"-642.28,14060,13417.72"
